dataset_id,dataset_asset_h5ad_uri
f12ab0e6-383c-4362-b1c6-922de09ccbc9,https://datasets.cellxgene.cziscience.com/e092fcfd-0ec0-4109-bcff-146d03da850b.h5ad,e092fcfd-0ec0-4109-bcff-146d03da850b,/mnt/scratch/spatial_soma/source_h5ad/e092fcfd-0ec0-4109-bcff-146d03da850b.h5ad,HTAPP-812-SMP-8239 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/e092fcfd-0ec0-4109-bcff-146d03da850b.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,62758989,10957,159.851784247513,5.2.0,0,-1
e2824739-ea79-4efd-9434-3bec079b55d3,https://datasets.cellxgene.cziscience.com/cb27eb27-e4d8-4009-91a7-dcd4a9bec90b.h5ad,cb27eb27-e4d8-4009-91a7-dcd4a9bec90b,/mnt/scratch/spatial_soma/source_h5ad/cb27eb27-e4d8-4009-91a7-dcd4a9bec90b.h5ad,HTAPP-364-SMP-1321 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/cb27eb27-e4d8-4009-91a7-dcd4a9bec90b.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,21624080,2958,114.3471940500338,5.2.0,0,-1
e06e9bf3-81ef-434d-bc86-08ec1266b155,https://datasets.cellxgene.cziscience.com/a20bdcca-a595-4e04-b969-0eb6fb3f49ee.h5ad,a20bdcca-a595-4e04-b969-0eb6fb3f49ee,/mnt/scratch/spatial_soma/source_h5ad/a20bdcca-a595-4e04-b969-0eb6fb3f49ee.h5ad,HTAPP-944-SMP-7479 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/a20bdcca-a595-4e04-b969-0eb6fb3f49ee.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,38565383,9422,382.5367225642114,5.2.0,0,-1
aa6f371d-dacd-47e7-a774-e2f4495604a2,https://datasets.cellxgene.cziscience.com/2a11a9f4-f96c-493b-9f1c-65d09d42ffd5.h5ad,2a11a9f4-f96c-493b-9f1c-65d09d42ffd5,/mnt/scratch/spatial_soma/source_h5ad/2a11a9f4-f96c-493b-9f1c-65d09d42ffd5.h5ad,HTAPP-895-SMP-7359 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/2a11a9f4-f96c-493b-9f1c-65d09d42ffd5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,21610295,6210,375.50531400966184,5.2.0,0,-1
a6347c54-9e69-45e4-b1db-f5d84aa8321a,https://datasets.cellxgene.cziscience.com/7b822f51-ce85-4273-9671-3a6b4b8e4434.h5ad,7b822f51-ce85-4273-9671-3a6b4b8e4434,/mnt/scratch/spatial_soma/source_h5ad/7b822f51-ce85-4273-9671-3a6b4b8e4434.h5ad,HTAPP-313-SMP-932 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/7b822f51-ce85-4273-9671-3a6b4b8e4434.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,62327603,11484,177.8949843260188,5.2.0,0,-1
9c5f68fc-860f-414b-99c2-cc6be691aff3,https://datasets.cellxgene.cziscience.com/d97315e9-9fad-4512-8d10-a8f52b2bd7fb.h5ad,d97315e9-9fad-4512-8d10-a8f52b2bd7fb,/mnt/scratch/spatial_soma/source_h5ad/d97315e9-9fad-4512-8d10-a8f52b2bd7fb.h5ad,HTAPP-330-SMP-1082 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/d97315e9-9fad-4512-8d10-a8f52b2bd7fb.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,38148106,11851,151.307990886845,5.2.0,0,-1
9237e573-980a-4be6-b028-0f01cc064956,https://datasets.cellxgene.cziscience.com/18790adb-2b01-442f-a4bb-5484725f1e7a.h5ad,18790adb-2b01-442f-a4bb-5484725f1e7a,/mnt/scratch/spatial_soma/source_h5ad/18790adb-2b01-442f-a4bb-5484725f1e7a.h5ad,HTAPP-997-SMP-7789 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/18790adb-2b01-442f-a4bb-5484725f1e7a.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,47465231,10892,181.80398457583547,5.2.0,0,-1
7432b873-1e96-4a8a-b97b-8921937f4afe,https://datasets.cellxgene.cziscience.com/cb85d932-3109-4377-b45e-ead575b04d43.h5ad,cb85d932-3109-4377-b45e-ead575b04d43,/mnt/scratch/spatial_soma/source_h5ad/cb85d932-3109-4377-b45e-ead575b04d43.h5ad,HTAPP-917-SMP-4531 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/cb85d932-3109-4377-b45e-ead575b04d43.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,33720514,8715,216.74320137693633,5.2.0,0,-1
71e44b30-83b6-455c-a161-bc04c9898f00,https://datasets.cellxgene.cziscience.com/63947866-efc8-480e-8afe-ca0e82eb0733.h5ad,63947866-efc8-480e-8afe-ca0e82eb0733,/mnt/scratch/spatial_soma/source_h5ad/63947866-efc8-480e-8afe-ca0e82eb0733.h5ad,HTAPP-853-SMP-4381 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/63947866-efc8-480e-8afe-ca0e82eb0733.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,49173488,11430,200.40069991251093,5.2.0,0,-1
6384d8b8-8511-4ffb-b543-26dc8dd5967a,https://datasets.cellxgene.cziscience.com/b018f7b4-cc5a-46c1-8ceb-43a61efde844.h5ad,b018f7b4-cc5a-46c1-8ceb-43a61efde844,/mnt/scratch/spatial_soma/source_h5ad/b018f7b4-cc5a-46c1-8ceb-43a61efde844.h5ad,HTAPP-880-SMP-7179 Slide-seq,Publication: https://doi.org/10.1038/s41591-024-03215-z Dataset Version: https://datasets.cellxgene.cziscience.com/b018f7b4-cc5a-46c1-8ceb-43a61efde844.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a96133de-e951-4e2d-ace6-59db8b3bfb1d,a96133de-e951-4e2d-ace6-59db8b3bfb1d,HTAN/HTAPP Broad - Spatio-molecular dissection of the breast cancer metastatic microenvironment,10.1038/s41591-024-03215-z,Klughammer et al. (2024) Nat Med,50317388,22188,154.52330088336038,5.2.0,0,-1
